timestamp,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,acc_watch_x,acc_watch_y,acc_watch_z,label:LYING_DOWN,label:SITTING,label:FIX_WALKING,label:BICYCLING,label:STANDING,label:EXERCISE
2015-08-20 07:27:32,-0.013154,0.032446,-0.996124,-0.000138,0.000208,-0.00031800000000000003,-244.278471,87.24758800000002,35.969316,-559.472,310.608,-770.8480000000003,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:28:32,-0.013215,0.032466,-0.996033,1.5e-05,-0.000209,-0.000103,-244.299719,87.220795,35.916292,-558.576,311.13599999999997,-769.888,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:29:32,-0.013138999999999998,0.032416,-0.996375,8e-06,4.9e-05,0.000132,-244.217548,87.29015600000002,35.956999,-558.448,312.144,-771.3760000000003,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:30:32,-0.013147,0.032698000000000005,-0.996109,-0.000125,-0.000239,-5e-05,-244.313377,87.286266,35.97704,-556.432,312.496,-771.0880000000003,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:31:32,-0.013251,0.032367,-0.996395,-0.000121,0.000173,0.000125,-244.27652,87.224036,35.984137,-556.24,313.45599999999996,-771.5360000000003,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:32:32,-0.013209,0.032616,-0.996199,-0.00015900000000000002,-0.000208,-9.2e-05,-244.252454,87.2679,35.969316,-555.872,313.408,-772.8960000000003,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:33:32,-0.013175,0.032613,-0.996186,-5.8e-05,-7.099999999999999e-05,0.000234,-244.255706,87.274598,35.946979,-556.2719999999998,313.824,-771.312,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:34:32,-0.012993,0.032436,-0.996289,-0.000176,-0.000193,-0.0002,-244.350018,87.299447,35.947188,-556.6080000000002,313.376,-771.6160000000001,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:35:32,-0.013143,0.032551,-0.99636,-2.8000000000000013e-05,4.1e-05,6.1e-05,-244.209959,87.22900600000001,35.94844000000001,-556.144,315.9840000000001,-771.12,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:36:32,-0.013409,0.030969,-0.999524,8.2e-05,0.000426,0.000604,-243.489932,87.859736,33.905793,-556.816,314.752,-769.712,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:37:32,-0.013046,0.032135000000000004,-0.996471,-0.000177,-0.00042800000000000016,-7.099999999999999e-05,-244.299719,87.23592,35.923808,-557.344,314.432,-771.808,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:38:32,-0.013027,0.032341,-0.996127,-0.000161,-4.4e-05,-0.000154,-244.305789,87.23808100000002,35.953868,-557.552,314.112,-769.76,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:39:32,-0.013199,0.032296,-0.996493,6e-06,0.00027400000000000005,6.500000000000001e-05,-244.288878,87.237649,35.93174000000001,-555.536,315.1040000000001,-771.9839999999997,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:40:32,-0.013022999999999998,0.032381,-0.996248,7.900000000000001e-05,0.000234,-9.5e-05,-244.276737,87.262714,35.939255,37.168,-830.352,519.44,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:41:32,-0.013204,0.032299,-0.9964,-2.8000000000000013e-05,-0.000109,7.6e-05,-244.31424500000003,87.235704,35.921929,38.48,-837.1039999999997,515.2,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:42:32,-0.013397999999999998,0.03217,-0.996411,5e-05,-0.000418,4.7e-05,-244.34264700000003,87.25796,36.07077,39.455999999999996,-839.76,511.392,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:43:32,-0.013171,0.032558,-0.996135,0.000148,-5.9e-05,0.000131,-244.30513900000003,87.26033699999998,36.03215,37.92,-839.6160000000001,510.4,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:44:32,-0.013243,0.032639999999999995,-0.996082,-0.000167,0.000147,0.000233,-244.303838,87.271573,36.041336,38.384,-841.7760000000003,508.288,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:45:32,-0.013297,0.032362,-0.99621,-9.2e-05,-8.9e-05,0.00028,-244.380155,87.282377,35.98873,37.2,-841.2,506.256,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:46:32,-0.013535,0.030745,-0.999744,-0.00015,3.6e-05,0.000557,-243.611563,87.827109,33.842958,38.896,-842.176,507.184,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:47:32,-0.013201,0.031927,-0.996476,-1.8e-05,-0.000131,-0.000298,-244.394898,87.304417,35.963262,36.832,-842.1439999999999,505.28,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:48:32,-0.013224,0.032273,-0.996221,0.000177,-0.000215,-9.4e-05,-244.36281,87.27503,35.96368,35.936,-844.048,504.288,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:49:32,-0.013373,0.032145,-0.9964,-9.3e-05,4.4e-05,-8.2e-05,-244.304705,87.27200500000002,35.978292,35.984,-844.528,504.144,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:50:32,-0.013326,0.032285,-0.9963,-6e-05,-0.000138,9e-06,-244.265029,87.280865,36.007726,34.976,-844.352,503.00800000000004,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:51:32,-0.013218,0.032533,-0.996128,-0.000125,-0.000297,4.9e-05,-244.280423,87.26293000000004,36.012945,35.808,-843.872,504.224,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:52:32,-0.013345,0.032495,-0.996146,0.00015,-0.000151,1.5e-05,-244.288444,87.225981,36.073275,36.016,-843.696,502.976,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:53:32,-0.013414,0.032541,-0.996221,-0.000121,-0.000165,-3.6e-05,-244.217764,87.21993,36.054905,-383.12,635.264,-682.6080000000002,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:54:32,-0.013298,0.032787000000000004,-0.996096,3.5e-05,-0.000162,9.1e-05,-244.26979900000003,87.26357800000002,36.013989,-383.42400000000004,631.0880000000002,-691.632,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:55:32,-0.013266,0.032724,-0.996058,-5.2e-05,7.2e-05,4.1e-05,-244.289528,87.243051,36.067639,-383.184,629.552,-691.7760000000003,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:56:32,-0.013672,0.030761,-1.000783,-2.5e-05,0.0004480000000000001,0.000923,-243.548688,87.811551,33.947334999999995,-383.2,628.304,-692.992,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:57:32,-0.013258,0.03185,-0.996401,9e-06,-0.000483,-0.000266,-244.364545,87.246076,35.95783400000001,-382.592,628.1759999999998,-694.816,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:58:32,-0.013050999999999998,0.032129000000000005,-0.996099,0.000235,0.000309,-6e-06,-244.272617,87.211936,35.947814,-383.00800000000004,627.872,-694.528,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 07:59:32,-0.013286,0.032338,-0.996276,-4.6e-05,-4.9e-05,-2.1e-05,-244.301669,87.267252,36.023383,-380.496,628.08,-694.784,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:00:32,-0.013327,0.032073000000000004,-0.99666,-0.000164,-0.000188,-4.2e-05,-244.353271,87.265955,35.959922,-381.07199999999995,627.264,-695.3919999999997,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:01:32,-0.013221,0.032172000000000006,-0.996332,6.2e-05,1e-05,-0.000175,-244.379505,87.264011,36.019834,-380.08,627.248,-696.928,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:02:32,-0.013318,0.032188,-0.996425,-8.9e-05,-5.9e-05,-9e-06,-244.368231,87.261849,35.964723,-381.184,626.496,-696.528,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:03:32,-0.013057,0.032505,-0.99618,-6.500000000000001e-05,-0.000132,3.3e-05,-244.344815,87.274814,35.94468300000001,-380.384,627.616,-696.9119999999997,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:04:32,-0.013078,0.032247000000000005,-0.996307,-6.2e-05,-0.000187,0.000243,-244.30644,87.216257,35.991653,-380.224,626.9119999999998,-696.336,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:05:32,-0.012985,0.031655,-0.996672,1e-06,-4e-06,0.000185,-244.493547,87.279136,36.073692,-379.80800000000005,626.256,-696.9119999999997,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:06:32,-0.013239,0.030616,-0.999529,-3.3e-05,0.000248,0.000621,-243.61199700000003,87.843098,33.948587,-379.13599999999997,626.48,-696.416,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:07:32,-0.013336,0.031782,-0.996466,-6.7e-05,-7.000000000000003e-06,-0.000285,-244.420048,87.335532,35.961592,-100.816,-927.44,304.3520000000001,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:08:32,-0.013127000000000002,0.032154,-0.996227,0.000245,0.000232,6.6e-05,-244.404004,87.318246,35.96033900000001,-98.59200000000001,-929.36,296.144,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:09:32,-0.013217,0.032274000000000004,-0.996337,1e-05,-2.6e-05,0.000146,-244.408774,87.31738100000004,35.982885,-96.848,-929.1039999999999,295.2,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:10:32,-0.013326,0.032282,-0.996412,-0.00015800000000000002,-0.000379,0.000229,-244.350235,87.272437,35.91023900000001,-96.064,-929.712,294.256,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:11:32,-0.013032,0.032185000000000005,-0.996278,-1.4e-05,-0.000102,0.000231,-244.40031800000003,87.298583,35.926313,-96.704,-930.4639999999999,293.056,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:12:32,-0.013199,0.032455,-0.996069,0.0002220000000000001,-0.000103,7.000000000000003e-06,-244.370182,87.27978399999998,35.936124,-96.544,-931.184,293.248,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:13:32,-0.013104,0.032413,-0.996084,-3.5e-05,-0.000362,-0.000117,-244.373434,87.292965,35.989774,-96.016,-930.2239999999999,293.04,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:14:32,-0.012909,0.032641,-0.99607,-6e-06,-0.000431,0.000105,-244.34264700000003,87.345256,35.906273,-98.016,-930.304,292.048,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:15:32,-0.012883000000000002,0.032529,-0.996084,2.4e-05,2.2e-05,3e-05,-244.391212,87.329698,35.996871,-96.11200000000001,-931.248,291.776,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:16:32,-0.013312,0.030778,-0.999327,1.6e-05,0.000398,0.0007570000000000001,-243.664248,87.89863100000002,33.956311,-98.11200000000001,-931.072,291.008,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:17:32,-0.013268,0.031965,-0.996508,-4.7e-05,1.7e-05,-0.0002220000000000001,-244.425252,87.352818,35.949067,-98.72,-930.88,289.952,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:18:32,-0.013217,0.032227,-0.996377,4.5e-05,4.2e-05,1.8e-05,-244.380155,87.395601,35.86139,-98.49600000000001,-931.248,288.64,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:19:32,-0.013222,0.032194,-0.996191,-0.000156,1.9e-05,9.6e-05,-244.38189,87.370104,35.85137,-98.08,-931.1519999999999,289.008,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:20:32,-0.012929,0.032328,-0.996301,1.6e-05,-5.9e-05,-4.9e-05,-244.41723,87.312412,35.960966,-98.336,-931.424,288.432,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:21:32,-0.013191,0.032262,-0.996345,4.9e-05,-0.000202,-6.7e-05,-244.441946,87.35606,35.917127,-97.40799999999999,-932.0319999999999,288.656,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:22:32,-0.013217,0.032333,-0.996138,-0.0001,-9.5e-05,0.000176,-244.40617200000003,87.343743,35.944474,-98.72,-930.72,289.7920000000001,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:23:32,-0.013119,0.032499,-0.996167,8.4e-05,-0.000121,-3e-06,-244.377553,87.34071800000002,35.957,-97.36,-931.888,289.2,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:24:32,-0.013069,0.032497000000000005,-0.996373,-0.000154,-0.000232,1.8e-05,-244.408991,87.355195,35.9117,-97.616,-931.056,289.376,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:25:32,-0.013209,0.032534,-0.996268,3e-06,-0.000185,7e-05,-244.43826,87.345904,35.959087,-97.376,-931.3439999999999,289.632,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:26:32,-0.013546,0.030692,-0.999682,-0.000229,0.00015,0.000752,-243.651239,87.94876,33.902035,-96.704,-932.2719999999999,289.4240000000001,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:27:32,-0.013083,0.032167,-0.996219,-5.400000000000001e-05,-0.00034,-0.000297,-244.371266,87.305498,35.974326,-98.016,-931.44,289.04,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:28:32,-0.013186000000000002,0.032205000000000004,-0.99634,-8e-05,-6.8e-05,-4e-05,-244.394898,87.30528100000002,35.988313,-98.416,-931.3439999999999,288.384,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:29:32,-0.013363,0.032181,-0.996219,5.5e-05,-0.000403,0.000117,-244.397717,87.30376899999996,35.870366,-98.75200000000001,-931.184,289.664,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:30:32,-0.013152,0.032391,-0.996288,-5.9e-05,0.00026000000000000003,3.7e-05,-244.438911,87.312844,35.973073,-97.568,-931.168,290.688,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:31:32,-0.013036,0.032409,-0.996139,-9.9e-05,-5.9e-05,-8.7e-05,-244.411809,87.345472,35.994157,-99.088,-931.44,290.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:32:32,-0.013233000000000002,0.032234,-0.996201,7.099999999999999e-05,-0.000114,-8.499999999999999e-05,-244.400535,87.348497,36.024635,-97.488,-931.664,289.84,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:33:32,-0.013151,0.032444,-0.996116,1.6e-05,-0.000199,5.400000000000001e-05,-244.408991,87.334452,36.054905,-96.96,-931.552,289.392,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:34:32,-0.013219,0.032364,-0.996244,-0.000107,-0.00026000000000000003,7.000000000000003e-06,-244.391646,87.326673,35.91670999999999,-98.22399999999999,-930.88,289.824,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:35:32,-0.013433,0.032257,-0.996288,-0.000188,-0.000149,0.00024,-244.415712,87.342014,35.989565,-97.87200000000001,-931.472,289.776,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:36:32,-0.013456,0.030668,-0.99964,0.000124,0.0005139999999999999,0.000822,-243.707827,87.925208,33.852561,-97.296,-931.0880000000001,290.608,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:37:32,-0.013088,0.032029,-0.996299,-1.6e-05,-0.000217,-0.000155,-244.480755,87.310467,35.96869,-96.416,-930.2719999999999,291.504,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:38:32,-0.013077000000000002,0.032311,-0.996269,-0.000136,-0.000331,-0.000109,-244.407907,87.34287900000002,35.94071599999999,-95.936,-931.3760000000001,291.64799999999997,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:39:32,-0.013129,0.032467,-0.996245,-8.499999999999999e-05,-2.6e-05,-2e-06,-244.456906,87.378748,36.011693,-96.624,-930.3839999999999,291.36,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:40:32,-0.013246,0.032489,-0.996273,-5e-06,-9.3e-05,7.900000000000001e-05,-244.413977,87.319974,36.041335,-96.14399999999999,-930.416,291.408,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:41:32,-0.013446,0.032297,-0.996477,-8.3e-05,-0.000322,0.0,-244.431756,87.35325,36.045511,-96.83200000000001,-931.664,291.952,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:42:32,-0.013284,0.032514999999999995,-0.996269,2e-06,-0.000226,0.000161,-244.391863,87.421963,36.022966,-96.256,-931.52,291.04,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:43:32,-0.013279,0.032401,-0.996365,4e-06,5.5e-05,0.000236,-244.378421,87.373129,35.991652,-97.31200000000001,-931.0880000000001,289.904,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:44:32,-0.013314,0.032352,-0.996505,-0.000114,-0.000123,0.00034500000000000004,-244.418747,87.373994,35.944892,-97.04,-930.9119999999999,291.36,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:45:32,-0.013058000000000002,0.032471,-0.99614,-0.000111,-0.000171,0.000139,-244.395982,87.426501,35.96722800000001,-96.624,-931.408,289.888,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:46:32,-0.013459,0.030938,-0.999652,-0.000212,-0.00016,0.000437,-243.651889,87.93039399999998,33.901409,-26.592,-900.0319999999997,394.496,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:47:32,-0.013267,0.032058,-0.996528,0.000154,0.000135,-0.000503,-244.454088,87.339638,35.955955,-19.488,-894.4639999999997,409.648,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:48:32,-0.01314,0.032394,-0.996314,5.600000000000001e-05,-0.000299,-7.099999999999999e-05,-244.421132,87.323216,35.962636,-20.704,-895.488,408.08,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:49:32,-0.013188,0.032238,-0.996353,-7.6e-05,5.5e-05,0.000122,-244.411592,87.354763,35.924643,-592.592,175.328,-786.432,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:50:32,-0.01318,0.032386,-0.996207,-6.9e-05,-7.4e-05,6e-05,-244.448667,87.303985,36.017538,-590.32,178.88,-787.312,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:51:32,-0.013069999999999998,0.032581,-0.996271,-6.500000000000001e-05,1e-05,5.7e-05,-244.331156,87.297934,36.01044,-590.752,183.136,-786.592,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:52:32,-0.013061,0.032451999999999995,-0.996283,-0.000105,-0.000188,1.1e-05,-244.380372,87.301176,36.045719,-588.592,184.33599999999998,-786.8960000000003,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:53:32,-0.013344,0.032364,-0.99649,4.2e-05,0.000223,0.000285,-244.411593,87.306794,35.92714799999999,-587.8240000000002,181.856,-789.92,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:54:32,-0.01325,0.032426,-0.996318,-3.4e-05,-7.6e-05,0.000248,-244.36844700000003,87.308738,35.919841,-585.472,179.93599999999995,-790.6239999999997,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:55:32,-0.013203,0.032267000000000004,-0.99646,-0.000127,-0.000166,0.0002220000000000001,-244.388611,87.312844,35.941761,-584.0319999999998,180.28799999999998,-790.928,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:56:32,-0.013466,0.030718,-0.999303,-3.4e-05,0.0005,0.000759,-243.673137,87.8915,34.000775,-585.808,180.112,-791.712,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:57:32,-0.01331,0.032024000000000004,-0.996059,-7.3e-05,-0.00012,-0.000263,-244.455605,87.27762299999998,36.025053,-586.24,180.592,-790.6239999999997,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:58:32,-0.013201,0.032407,-0.996155,-8.6e-05,-4e-06,-1.8e-05,-244.374301,87.289075,36.069935,-584.672,179.296,-792.432,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 08:59:32,-0.013324,0.032384,-0.996143,-8e-06,-0.000225,3e-06,-244.364544,87.262066,36.025053,-584.24,178.528,-792.32,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:00:32,-0.013424,0.032236,-0.996591,-6.7e-05,3e-06,4.6e-05,-244.375819,87.261634,36.054278,-584.72,177.232,-791.936,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:01:32,-0.013231,0.032377,-0.996158,2.1e-05,-7.8e-05,0.00014099999999999998,-244.351753,87.317166,35.982259,-584.2080000000002,177.52,-793.248,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:02:32,-0.013338,0.032425,-0.99623,-9e-06,-0.000553,0.00011,-244.406389,87.342663,36.002299,-584.544,179.856,-791.696,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:03:32,-0.013396000000000002,0.03255,-0.996206,4.5e-05,0.000118,0.000145,-244.330288,87.276327,36.033403,-585.984,177.584,-791.3439999999997,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:04:32,-0.013454,0.032323000000000005,-0.996181,4.7e-05,-0.000223,7.7e-05,-244.385792,87.326025,36.044676,-584.624,179.024,-791.216,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:05:32,-0.013061,0.032578,-0.996237,1.2e-05,7.8e-05,0.000177,-244.386876,87.324512,36.035282,-585.664,177.6,-792.3839999999999,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:06:32,-0.013615,0.030553,-1.001099,-4.2e-05,-0.000166,0.000768,-243.615899,87.923911,33.888465999999994,-584.896,178.09599999999998,-791.472,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:07:32,-0.013301,0.031872000000000004,-0.99649,-4.6e-05,-3.1e-05,-0.000598,-244.45517200000003,87.317814,36.02213,-584.544,177.456,-792.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:08:32,-0.013124,0.032368,-0.996225,5.5e-05,0.0,0.000106,-244.373,87.292965,35.987686,-585.168,176.928,-792.9760000000001,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:09:32,-0.013196,0.032402,-0.996265,-6.6e-05,-1.7e-05,0.00015800000000000002,-244.449318,87.339205,36.029437,39.792,-943.712,238.688,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:10:32,-0.01331,0.032187,-0.996287,-8.7e-05,-5.2e-05,6.8e-05,-244.348718,87.33618,35.973491,34.64,-945.6160000000001,231.61599999999999,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:11:32,-0.013318,0.032244,-0.996325,-1.6e-05,1.6e-05,0.00014099999999999998,-244.392514,87.369456,35.941343,33.232,-947.12,230.704,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:12:32,-0.013278,0.032346,-0.996244,-0.000114,-1e-05,0.000257,-244.440862,87.365351,35.938629,29.76,-946.9119999999999,229.71200000000002,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:13:32,-0.013366,0.032374,-0.996313,-6e-05,-0.000246,4.2e-05,-244.43284,87.372049,35.948858,28.592,-947.2,229.456,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:14:32,-0.013156,0.032321,-0.996424,-9.2e-05,0.000216,-9e-06,-244.380372,87.34612,35.988939,28.272,-946.6080000000001,230.38400000000001,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:15:32,-0.01343,0.032285,-0.996426,-7.8e-05,-0.000122,-8.6e-05,-244.448667,87.41332,35.979545,25.936,-948.352,225.408,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:16:32,-0.013527,0.030717,-0.999825,-0.000143,0.000298,0.000644,-243.670318,87.953946,33.907046,26.191999999999997,-947.7760000000001,225.28,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:17:32,-0.013233000000000002,0.031861,-0.996288,5.400000000000001e-05,6.1e-05,-0.00035,-244.404438,87.37356199999998,35.959505,23.951999999999998,-947.84,227.232,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:18:32,-0.013091,0.032183,-0.996348,-6.1e-05,-0.00048,-3.4e-05,-244.45257,87.379612,35.981215,23.392,-945.9680000000001,235.05599999999998,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:19:32,-0.013165,0.03225,-0.996485,0.000132,0.000282,0.000145,-244.43761,87.333587,35.95303300000001,22.256,-946.544,233.696,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:20:32,-0.013515,0.031991000000000006,-0.996554,-2.9e-05,0.0001,9.5e-05,-244.492246,87.359949,35.932993,22.831999999999997,-947.68,231.77599999999998,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:21:32,-0.01335,0.032155,-0.996382,0.000105,-0.00035,-8e-05,-244.388394,87.3472,36.00877,22.8,-946.992,232.44799999999998,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:22:32,-0.013323,0.032527999999999994,-0.996385,-0.000153,-6.8e-05,8.8e-05,-244.343948,87.344391,35.997706,20.864,-945.9839999999999,230.78400000000002,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:23:32,-0.01338,0.03221,-0.996148,-3.7e-05,0.000193,1.4e-05,-244.408991,87.311115,35.993949,21.104,-946.064,233.56799999999998,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:24:32,-0.013076,0.0324,-0.996248,-0.000132,-3.8e-05,0.000237,-244.389261,87.339422,36.026723,19.727999999999998,-945.9680000000001,234.27200000000002,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:25:32,-0.013033,0.0325,-0.996212,-6.6e-05,-6.1e-05,0.000129,-244.464277,87.329482,35.946979,19.968,-946.4960000000001,231.93599999999998,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:26:32,-0.01371,0.030467,-1.000253,-4.4e-05,-0.000169,0.000745,-243.739264,87.96820799999998,33.874897999999995,20.16,-947.584,230.928,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:27:32,-0.01336,0.031919,-0.996536,-4e-06,-1.8e-05,-0.00014099999999999998,-244.433057,87.367512,35.96034,20.144000000000002,-947.664,231.808,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:28:32,-0.013231,0.03225,-0.996317,-4e-06,-0.000217,4.3e-05,-244.430889,87.323864,35.974952,20.208,-947.472,231.632,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:29:32,-0.013348,0.032134,-0.996378,-0.00014,0.000108,1.6e-05,-244.442813,87.349145,36.013989,-467.056,-52.48,-557.776,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:30:32,-0.013379,0.032330000000000005,-0.996198,8.3e-05,-0.000185,4e-06,-244.419398,87.34007,36.011901,-653.712,189.584,-731.904,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:31:32,-0.013157,0.032516,-0.996186,-0.000269,-0.000383,0.0001,-244.426336,87.30895500000004,36.074527,-653.312,192.032,-730.7360000000001,1.0,0.0,0.0,0.0,0.0,0.0
2015-08-20 09:32:32,-0.013387,0.032402,-0.996229,-0.00014099999999999998,3.7e-05,-8e-06,-244.426335,87.334884,36.053652,-654.4159999999998,194.304,-729.904,1.0,0.0,0.0,0.0,0.0,0.0
